Window number,GC skew,Cumulative skew
706,-0.06559199555308505,0.3794701019083333
707,-0.09777424483306836,0.28169585707526495
708,-0.03243616287094548,0.24925969420431948
709,0.027474803258318376,0.27673449746263784
710,-0.03710856669885501,0.23962593076378283
711,-0.02345013477088949,0.21617579599289333
712,-0.03510039000433338,0.18107540598855995
713,0.009014248328002326,0.19008965431656227
714,-0.03519723734891752,0.15489241696764475
715,-0.008533116619260463,0.1463593003483843
716,-0.02333241833653582,0.12302688201184847
717,-0.042218882360978274,0.0808079996508702
718,-0.0008493771234428086,0.07995862252742739
719,-0.03383831233187031,0.046120310195557075
720,0.015834348355663823,0.0619546585512209
721,-0.05026563138536984,0.01168902716585106
722,-0.046479265237962704,-0.034790238072111644
723,0.011538996246350618,-0.023251241825761028
724,-0.004635942187073902,-0.02788718401283493
725,-0.08998664886515353,-0.11787383287798847
726,0.007339703642154826,-0.11053412923583364
727,-0.06014935505770536,-0.170683484293539
728,0.025279734769995857,-0.14540374952354312
729,0.004405286343612335,-0.14099846317993078
730,-0.016021551113001558,-0.15702001429293233
731,-0.08800666296501944,-0.24502667725795177
732,-0.0919637804187889,-0.3369904576767407
733,-0.03537925489145002,-0.3723697125681907
734,-0.03195105370496261,-0.4043207662731533
735,-0.05746176105828855,-0.4617825273314418
736,0.09864712514092447,-0.3631354021905173
737,-0.00541002277904328,-0.3685454249695606
738,-0.08742548963951179,-0.4559709146090724
739,0.010730560047038071,-0.4452403545620343
740,-0.09391304347826086,-0.5391533980402952
741,-0.11269614835948645,-0.6518495463997817
742,0.124117053481332,-0.5277324929184497
743,0.10293076596347162,-0.4248017269549781
744,0.061259706643658325,-0.36354202031131977
745,0.015380065069506064,-0.3481619552418137
746,0.0827683615819209,-0.2653935936598928
747,-0.03545713897568265,-0.30085073263557544
748,-0.026073004412354592,-0.32692373704793004
749,-0.04899777282850779,-0.37592150987643785
750,-0.0958904109589041,-0.47181192083534196
751,-0.010633890346637205,-0.48244581118197916
752,-0.05480583861195263,-0.5372516497939318
753,-0.04716725399837354,-0.5844189037923053
754,-0.07842329350363961,-0.662842197295945
755,-0.04321663019693654,-0.7060588274928815
756,-0.05062778452814905,-0.7566866120210306
757,-0.05600885078135804,-0.8126954628023887
758,-0.0981199396184987,-0.9108154024208874
759,-0.019220055710306407,-0.9300354581311938
760,-0.047619047619047616,-0.9776545057502415
761,-0.033421162113437805,-1.0110756678636792
762,-0.10428253615127919,-1.1153582040149583
763,-0.012887304633945709,-1.128245508648904
764,-0.01707518589920132,-1.1453206945481054
765,-0.0022026431718061676,-1.1475233377199114
766,-0.014517506404782237,-1.1620408441246937
767,0.011788977306218685,-1.150251866818475
768,-0.05183016105417277,-1.2020820278726476
769,-0.170258932446116,-1.3723409603187635
